micro_niche,warehouse_source,country,route,currency,records,buyers,repeat_buyers,repeat_buyer_rate,median_estimated_value,compatible_award_rows,p25_award_value,median_award_value,p75_award_value,bidder_rows,median_bidders,single_bid_pct,supplier_count,top_supplier_share_pct,hhi,historical_spm_score
Web accessibility / WCAG audit-remediation,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,3,3,0,0.0,20000.0,300000.0,300000.0,300000.0,2,15.5,0.0,2,50.0,5000.0,50.91
Subtitling / captioning,Canada federal,CANADA,OPEN_PUBLIC,CAD,3,3,0,0.0,,33900.0,33900.0,33900.0,0,,,1,100.0,10000.0,50.91
Media / press monitoring,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,4,4,0,0.0,350000.0,50900.0,51800.0,52700.0,1,4.0,0.0,3,50.0,3750.0,50.66
SaaS / cloud software subscription,Ireland,IRELAND,OPEN_PUBLIC,EUR,4,4,0,0.0,850000.0,120443.5,140887.0,161330.5,2,3.0,50.0,2,50.0,5000.0,49.06
Web accessibility / WCAG audit-remediation,Ireland,IRELAND,OPEN_PUBLIC,EUR,3,3,0,0.0,650000.0,987500.0,1325000.0,1662500.0,2,5.5,0.0,2,50.0,5000.0,48.91
SaaS / cloud software subscription,Germany,GERMANY,OPEN_PUBLIC,EUR,15,1,0,0.0,,,,,1,3.0,0.0,1,100.0,10000.0,48.36
Promotional merchandise / branded goods,France,FRANCE,COMPETITIVE_OTHER,EUR,6,6,0,0.0,,,,,0,,,,,,47.74
Video production / editing / motion,Canada federal,CANADA,OPEN_PUBLIC,CAD,4,4,0,0.0,,1972311.25,2020707.5,2069103.75,0,,,2,50.0,5000.0,47.16
Website design / redesign / development,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,3,3,0,0.0,250000.0,225000.0,250000.0,2625000.0,3,8.0,0.0,2,66.67,5555.56,47.11
Website design / redesign / development,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,3,3,0,0.0,,282029.08,282029.08,282029.08,0,,,1,100.0,10000.0,47.11
WordPress / Drupal / CMS implementation,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,3,3,0,0.0,73000.0,,,,1,28.0,0.0,1,100.0,10000.0,45.01
Annual report / publication layout-production,France,FRANCE,COMPETITIVE_OTHER,EUR,3,3,0,0.0,,,,,0,,,,,,43.01
Market research / surveys / polling,Germany,GERMANY,OPEN_PUBLIC,EUR,5,0,0,0.0,,,,,0,,,,,,42.86
Social media / community management,Germany,GERMANY,COMPETITIVE_OTHER,EUR,3,3,0,0.0,,283.40500000000003,425.63,567.855,3,4.25,0.0,2,66.67,5555.56,42.61
LMS / e-learning platform software,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,3,3,0,0.0,,81524.5,88064.0,88750.0,0,,,3,33.33,3333.33,42.61
WordPress / Drupal / CMS implementation,Germany,GERMANY,COMPETITIVE_OTHER,EUR,4,2,0,0.0,,10106630.63,10106630.63,10106630.63,1,3.0,0.0,2,50.0,5000.0,42.18
LMS / e-learning platform software,Germany,GERMANY,OPEN_PUBLIC,EUR,4,2,0,0.0,,,,,2,3.5,0.0,2,50.0,5000.0,41.78
Video production / editing / motion,France,FRANCE,COMPETITIVE_OTHER,EUR,3,3,0,0.0,,,,,0,,,,,,41.21
Media / press monitoring,Germany,GERMANY,COMPETITIVE_OTHER,EUR,3,2,0,0.0,0.1,,,,0,,,,,,40.57
Mailing / fulfilment / routing,Ireland,IRELAND,OPEN_PUBLIC,EUR,3,3,0,0.0,325000.0,,,,0,,,,,,40.51
Website design / redesign / development,Germany,GERMANY,COMPETITIVE_OTHER,EUR,3,1,0,0.0,,,,,0,,,,,,39.44
Promotional merchandise / branded goods,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,3,3,0,0.0,3500000.0,854250.0,1658500.0,2462750.0,1,14.0,0.0,3,50.0,3750.0,37.11
