warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
AUSTENDER_V1,Australia,Department of Defence,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,68729,36397.63,46.417003884823
AUSTENDER_V1,Australia,Department of Veterans' Affairs,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,6762,72450.0,46.37937000887312
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,6218,58904.985,48.27798327436475
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,5810,88000.0,48.829356282271945
AUSTENDER_V1,Australia,Services Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,5212,221730.525,49.247643898695316
AUSTENDER_V1,Australia,Department of Home Affairs,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,4056,109645.93,49.98094674556213
AUSTENDER_V1,Australia,Australian Signals Directorate,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,3845,140540.4,50.301274382314695
AUSTENDER_V1,Australia,"Department of Agriculture, Fisheries and Forestry",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,3578,130448.20000000001,50.17236444941308
AUSTENDER_V1,Australia,Department of Employment and Workplace Relations,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,3326,101550.75,49.84476247745039
AUSTENDER_V1,Australia,"Department of Health, Disability and Ageing",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,3226,338694.405,51.0056664600124
AUSTENDER_V1,Australia,Australian Federal Police,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,3135,59018.92,47.855253588516746
AUSTENDER_V1,Australia,"Department of Industry, Science and Resources",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2776,74709.25,49.926628242074926
AUSTENDER_V1,Australia,Department of Health and Aged Care,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2767,119999.99,49.6174990964944
AUSTENDER_V1,Australia,Department of Finance,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2486,58292.93,48.82451327433628
AUSTENDER_V1,Australia,Australian Taxation Office,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2246,53228.024999999994,50.4193232413179
AUSTENDER_V1,Australia,Australian Electoral Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2188,180662.76,48.821124314442415
AUSTENDER_V1,Australia,Bureau of Meteorology,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,2163,96607.5,47.922773925104025
AUSTENDER_V1,Australia,Austrade,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1938,31822.325,46.773095975232195
AUSTENDER_V1,Australia,Australian Competition and Consumer Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1894,64158.38,49.66
AUSTENDER_V1,Australia,Australian Securities and Investments Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1749,70000.0,49.02236706689537
AUSTENDER_V1,Australia,Department of Defence,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,1473,65880.1,74.09486761710794
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications and the Arts",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1442,55000.0,47.92391123439667
AUSTENDER_V1,Australia,Office of the Director of Public Prosecutions,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1297,28500.0,45.87449498843485
AUSTENDER_V1,Australia,Geoscience Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1161,48242.04,48.11617571059431
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications, Sport and the Arts",OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1115,72280.0,48.66308520179372
AUSTENDER_V1,Australia,Department of Parliamentary Services,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1098,53374.28999999999,47.80879781420765
AUSTENDER_V1,Australia,National Indigenous Australians Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,1006,40000.0,49.371391650099405
AUSTENDER_V1,Australia,Australian Digital Health Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,949,326700.0,51.9140779768177
AUSTENDER_V1,Australia,Aged Care Quality and Safety Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,945,126668.7,49.13530158730159
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade - Australian Aid Program,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,938,144399.515,49.77277185501066
AUSTENDER_V1,Australia,Australian Criminal Intelligence Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,892,92605.095,50.54029147982063
AUSTENDER_V1,Australia,Department of the Prime Minister and Cabinet,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,890,132013.28,51.396494382022475
AUSTENDER_V1,Australia,Department of Education,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,879,136317.5,50.54839590443686
AUSTENDER_V1,Australia,Attorney-General's Department,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,872,45066.715,49.05711009174312
AUSTENDER_V1,Australia,Australian Prudential Regulation Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,820,55272.45,47.48609756097561
AUSTENDER_V1,Australia,Department of Social Services,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,806,187597.03999999998,51.84598014888338
AUSTENDER_V1,Australia,Department of the Treasury,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,773,79500.0,52.05347994825356
AUSTENDER_V1,Australia,Department of Defence,Hardware / AV resale,AWARD_FIRST_EVIDENCE,738,47792.25,66.3849593495935
AUSTENDER_V1,Australia,Federal Court of Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,615,74394.72,47.08790243902439
AUSTENDER_V1,Australia,Clean Energy Regulator,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,614,65040.75,50.8985016286645
AUSTENDER_V1,Australia,Grains Research and Development Corporation,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,597,395964.8,52.30793969849246
AUSTENDER_V1,Australia,Australian Financial Security Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,594,55000.0,48.45484848484848
AUSTENDER_V1,Australia,CSIRO,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,592,728810.04,53.93641891891892
AUSTENDER_V1,Australia,Office of the Fair Work Ombudsman,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,588,30000.0,47.23612244897959
AUSTENDER_V1,Australia,Australian Research Council,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,572,62373.3,47.71713286713287
AUSTENDER_V1,Australia,Australian Centre for International Agricultural Research,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,554,53545.0,48.903176895306856
AUSTENDER_V1,Australia,Fair Work Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,534,41329.380000000005,47.581460674157306
AUSTENDER_V1,Australia,Australian Transaction Reports and Analysis Centre,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,525,210000.0,49.99474285714286
AUSTENDER_V1,Australia,Australian Bureau of Statistics,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,517,69742.35,50.554661508704065
AUSTENDER_V1,Australia,National Emergency Management Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,506,119230.875,49.533478260869565
AUSTENDER_V1,Australia,Royal Australian Mint,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,500,30576.135000000002,46.35148
AUSTENDER_V1,Australia,IP Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,463,96217.61,49.932008639308854
AUSTENDER_V1,Australia,Administrative Review Tribunal,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,453,60550.6,47.96
AUSTENDER_V1,Australia,Australian Submarine Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,452,114718.475,50.620265486725664
AUSTENDER_V1,Australia,Australian Radiation Protection and Nuclear Safety Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,437,35750.0,46.9104347826087
AUSTENDER_V1,Australia,NDIS Quality and Safeguards Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,424,112420.0,50.48259433962264
AUSTENDER_V1,Australia,Department of Defence,Uniforms / PPE resale,AWARD_FIRST_EVIDENCE,408,64925.865,62.943823529411766
AUSTENDER_V1,Australia,National Archives of Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,386,51186.205,48.50430051813471
AUSTENDER_V1,Australia,Australian Public Service Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,361,42558.51,47.305706371191135
AUSTENDER_V1,Australia,Australian Communications and Media Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,330,54128.81,48.224
AUSTENDER_V1,Australia,Digital Transformation Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,329,71775.0,49.27355623100304
AUSTENDER_V1,Australia,Future Fund Management Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,323,125899.5,51.43752321981424
AUSTENDER_V1,Australia,Office of the Official Secretary to the Governor-General,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,293,27500.0,45.359453924914675
AUSTENDER_V1,Australia,Sport Integrity Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,275,25000.0,46.12436363636364
AUSTENDER_V1,Australia,Great Barrier Reef Marine Park Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,264,68515.85,49.285
AUSTENDER_V1,Australia,Office of the Australian Information Commissioner,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,259,28440.0,46.594208494208495
AUSTENDER_V1,Australia,Australian Signals Directorate,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,252,109305.16500000001,75.06476190476191
AUSTENDER_V1,Australia,Australian Skills Quality Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,244,58767.5,48.2327868852459
AUSTENDER_V1,Australia,Office of the eSafety Commissioner,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,240,62510.55,48.9155
AUSTENDER_V1,Australia,National Capital Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,236,54747.0,47.85161016949152
AUSTENDER_V1,Australia,Fair Work Commission,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,222,95102.84,57.83108108108108
AUSTENDER_V1,Australia,Australian National Audit Office,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,219,92971.14,51.283013698630135
AUSTENDER_V1,Australia,Australian Fisheries Management Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,212,79980.05,50.39556603773585
AUSTENDER_V1,Australia,National Anti-Corruption Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,208,62941.05,49.345576923076926
AUSTENDER_V1,Australia,Australian Maritime Safety Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,194,733307.5,53.15237113402062
AUSTENDER_V1,Australia,Office of the Commonwealth Ombudsman,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,192,40000.0,49.3934375
AUSTENDER_V1,Australia,Australian Taxation Office,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,176,103027.245,75.32
AUSTENDER_V1,Australia,Tertiary Education Quality and Standards Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,169,39000.0,48.63325443786982
AUSTENDER_V1,Australia,Workplace Gender Equality Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,168,24161.5,46.20142857142857
AUSTENDER_V1,Australia,Professional Services Review,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,167,31500.0,46.69808383233533
AUSTENDER_V1,Australia,Department of Defence,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,166,22912.45,58.20385542168675
AUSTENDER_V1,Australia,Net Zero Economy Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,161,82500.0,51.436894409937885
AUSTENDER_V1,Australia,Cancer Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,161,60500.0,49.27726708074534
AUSTENDER_V1,Australia,National Health and Medical Research Council,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,150,50064.845,48.016
AUSTENDER_V1,Australia,Director of National Parks,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,140,811830.0,52.886714285714284
AUSTENDER_V1,Australia,Commonwealth Superannuation Corporation,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,139,75545.06,49.99496402877698
AUSTENDER_V1,Australia,"Department of Agriculture, Fisheries and Forestry",Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,138,17315.625,56.643478260869564
AUSTENDER_V1,Australia,Australian Centre for Disease Control,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,137,311149.5,51.128467153284674
AUSTENDER_V1,Australia,Safe Work Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,126,37560.0,47.56333333333333
AUSTENDER_V1,Australia,Administrative Appeals Tribunal,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,118,35998.375,48.0664406779661
AUSTENDER_V1,Australia,Productivity Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,117,41461.2,48.368205128205126
AUSTENDER_V1,Australia,National Blood Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,113,138266.43,49.89256637168142
AUSTENDER_V1,Australia,"Department of Health, Disability and Ageing",Hardware / AV resale,AWARD_FIRST_EVIDENCE,110,475650.45,76.44218181818182
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",Hardware / AV resale,AWARD_FIRST_EVIDENCE,110,154750.0,73.5469090909091
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade,Event support / production,AWARD_FIRST_EVIDENCE,106,32365.78,57.10188679245283
AUSTENDER_V1,Australia,High Speed Rail Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,105,239617.13,54.06
AUSTENDER_V1,Australia,Murray-Darling Basin Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,103,636137.0,54.01961165048544
AUSTENDER_V1,Australia,"Department of Industry, Science and Resources",Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,101,19750.5,57.40891089108911
AUSTENDER_V1,Australia,Office of Parliamentary Counsel,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,98,59934.5,48.36938775510204
AUSTENDER_V1,Australia,Australian Federal Police,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,96,89249.0,74.6775
AUSTENDER_V1,Australia,Australian Office of Financial Management,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,95,81774.0,49.94863157894737
AUSTENDER_V1,Australia,Parliamentary Workplace Support Service,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,93,41580.0,48.77612903225806
AUSTENDER_V1,Australia,"Department of Agriculture, Fisheries and Forestry",Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,92,84806.94,74.66782608695652
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications and the Arts",Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,91,17309.18,56.997802197802194
AUSTENDER_V1,Australia,Australian Institute of Family Studies,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,89,37500.0,48.471460674157306
AUSTENDER_V1,Australia,Reserve Bank of Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,87,1320000.0,55.48896551724138
AUSTENDER_V1,Australia,Department of Health and Aged Care,Hardware / AV resale,AWARD_FIRST_EVIDENCE,86,322888.51,75.51209302325582
AUSTENDER_V1,Australia,Department of Defence,Promotional merchandise,AWARD_FIRST_EVIDENCE,84,17127.0,69.06642857142857
AUSTENDER_V1,Australia,Department of the House of Representatives,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,84,32777.0,46.47142857142857
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade - Australian Aid Program,Hardware / AV resale,AWARD_FIRST_EVIDENCE,82,177908.275,74.86390243902439
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",Uniforms / PPE resale,AWARD_FIRST_EVIDENCE,82,34000.0,61.37634146341463
AUSTENDER_V1,Australia,Comcare,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,80,670365.6,53.62075
AUSTENDER_V1,Australia,Australian Transport Safety Bureau,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,80,40000.0,47.8135
AUSTENDER_V1,Australia,Office of the Australian Accounting Standards Board,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,79,26055.09,48.604303797468354
AUSTENDER_V1,Australia,Services Australia,Hardware / AV resale,AWARD_FIRST_EVIDENCE,73,20000.0,67.83205479452054
AUSTENDER_V1,Australia,National Environmental Protection Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,73,94562.92,50.5427397260274
AUSTENDER_V1,Australia,Department of Employment and Workplace Relations,Hardware / AV resale,AWARD_FIRST_EVIDENCE,72,130972.5,69.205
AUSTENDER_V1,Australia,Department of Defence,Office supplies / consumables resale,AWARD_FIRST_EVIDENCE,72,15052.25,58.52
AUSTENDER_V1,Australia,Australian Federal Police,Hardware / AV resale,AWARD_FIRST_EVIDENCE,70,44962.119999999995,63.79714285714286
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,67,22825.0,57.570149253731344
AUSTENDER_V1,Australia,Organ and Tissue Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,67,39500.0,48.13492537313433
AUSTENDER_V1,Australia,Climate Change Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,67,25000.0,47.189253731343285
AUSTENDER_V1,Australia,Department of Home Affairs,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,64,69810.975,74.615
AUSTENDER_V1,Australia,"Department of Agriculture, Fisheries and Forestry",Hardware / AV resale,AWARD_FIRST_EVIDENCE,63,109626.0,72.76
AUSTENDER_V1,Australia,National Indigenous Australians Agency,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,63,16625.0,56.285714285714285
AUSTENDER_V1,Australia,Australian Institute of Criminology,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,63,60000.0,52.46476190476191
AUSTENDER_V1,Australia,Department of Defence,Printing / mailing / routing,AWARD_FIRST_EVIDENCE,62,18420.66,70.01741935483871
AUSTENDER_V1,Australia,Tourism Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,61,765462.33,53.69573770491803
AUSTENDER_V1,Australia,Australian Signals Directorate,Hardware / AV resale,AWARD_FIRST_EVIDENCE,60,42849.765,67.955
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade,Hardware / AV resale,AWARD_FIRST_EVIDENCE,59,41485.5,68.48440677966101
AUSTENDER_V1,Australia,Australian Energy Regulator,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,59,168390.16,50.959661016949156
AUSTENDER_V1,Australia,Services Australia,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,58,306308.19999999995,76.83241379310344
AUSTENDER_V1,Australia,Australian Bureau of Statistics,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,58,144326.875,75.01586206896552
AUSTENDER_V1,Australia,Services Australia,Printing / mailing / routing,AWARD_FIRST_EVIDENCE,56,17418.5,70.02571428571429
AUSTENDER_V1,Australia,Department of the Prime Minister and Cabinet,Event support / production,AWARD_FIRST_EVIDENCE,56,23174.25,57.33
AUSTENDER_V1,Australia,Austrade,Hardware / AV resale,AWARD_FIRST_EVIDENCE,54,44311.619999999995,70.76222222222222
AUSTENDER_V1,Australia,Australian Federal Police,Uniforms / PPE resale,AWARD_FIRST_EVIDENCE,54,49125.755000000005,60.31333333333333
AUSTENDER_V1,Australia,Old Parliament House,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,54,179809.715,51.464444444444446
AUSTENDER_V1,Australia,Office of the Inspector-General of Intelligence and Security,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,53,31000.0,47.750188679245284
AUSTENDER_V1,Australia,National Gallery of Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,51,963924.0,52.203529411764706
AUSTENDER_V1,Australia,Regional Investment Corporation,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,49,213000.0,51.724489795918366
AUSTENDER_V1,Australia,Geoscience Australia,Hardware / AV resale,AWARD_FIRST_EVIDENCE,47,28000.0,68.45106382978723
AUSTENDER_V1,Australia,Australian War Memorial,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,47,897835.91,53.969787234042556
AUSTENDER_V1,Australia,Australian Naval Nuclear Power Safety Regulator,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,47,44650.76,49.45191489361702
AUSTENDER_V1,Australia,Department of the Senate,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,47,37000.0,48.33489361702128
AUSTENDER_V1,Australia,Department of Home Affairs,Hardware / AV resale,AWARD_FIRST_EVIDENCE,46,66322.26000000001,71.25782608695653
AUSTENDER_V1,Australia,Department of Defence,Survey / market research,AWARD_FIRST_EVIDENCE,43,43725.0,71.9553488372093
AUSTENDER_V1,Australia,Department of the Prime Minister and Cabinet,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,43,22880.0,57.49767441860465
AUSTENDER_V1,Australia,Asbestos and Silica Safety and Eradication Agency,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,43,22660.0,48.81581395348837
AUSTENDER_V1,Australia,Attorney-General's Department,Hardware / AV resale,AWARD_FIRST_EVIDENCE,40,157500.0,71.82
AUSTENDER_V1,Australia,Bureau of Meteorology,Hardware / AV resale,AWARD_FIRST_EVIDENCE,40,113961.8,67.1565
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,40,32219.5,57.85
AUSTENDER_V1,Australia,Independent Health and Aged Care Pricing Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,40,706961.75,52.8475
AUSTENDER_V1,Australia,Australian Taxation Office,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,39,29882.24,59.04615384615385
AUSTENDER_V1,Australia,Export Finance Australia,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,39,668880.3,53.72769230769231
AUSTENDER_V1,Australia,Department of Defence,Graphic design / layout / DTP,AWARD_FIRST_EVIDENCE,38,24002.55,71.94631578947369
AUSTENDER_V1,Australia,Australian Federal Police,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,38,39641.740000000005,58.9
AUSTENDER_V1,Australia,Department of Defence,Event support / production,AWARD_FIRST_EVIDENCE,38,26717.5,57.68684210526316
AUSTENDER_V1,Australia,Australian Institute of Health and Welfare,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,38,651261.0,54.123684210526314
AUSTENDER_V1,Australia,Inspector-General of Taxation,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,38,24600.0,47.56947368421053
AUSTENDER_V1,Australia,Department of Social Services,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,37,21520.69,57.77297297297297
AUSTENDER_V1,Australia,Australian Nuclear Science and Technology Organisation,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,37,953500.0,53.112432432432435
AUSTENDER_V1,Australia,Department of Foreign Affairs and Trade,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,36,101100.055,74.74
AUSTENDER_V1,Australia,Department of Defence,Signage / display production,AWARD_FIRST_EVIDENCE,34,26113.015,68.52529411764706
AUSTENDER_V1,Australia,Department of Home Affairs,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,34,22000.0,58.0
AUSTENDER_V1,Australia,"Department of Health, Disability and Ageing",Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,33,216978.76,76.20545454545454
AUSTENDER_V1,Australia,Department of Education,Hardware / AV resale,AWARD_FIRST_EVIDENCE,33,296296.0,75.34363636363636
AUSTENDER_V1,Australia,Australian Criminal Intelligence Commission,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,33,91947.9,74.76545454545455
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,31,72089.6,73.24129032258064
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications, Sport and the Arts",Hardware / AV resale,AWARD_FIRST_EVIDENCE,30,116961.5,72.916
AUSTENDER_V1,Australia,"Department of Industry, Science and Resources",Hardware / AV resale,AWARD_FIRST_EVIDENCE,30,69334.655,66.272
AUSTENDER_V1,Australia,"Department of Industry, Science and Resources",Printing / mailing / routing,AWARD_FIRST_EVIDENCE,27,24640.0,71.49555555555555
AUSTENDER_V1,Australia,Department of Finance,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,27,25455.42,58.0
AUSTENDER_V1,Australia,Independent Parliamentary Expenses Authority,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,27,56000.0,49.284444444444446
AUSTENDER_V1,Australia,Department of Finance,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,26,75700.0,74.16153846153846
AUSTENDER_V1,Australia,Attorney-General's Department,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,26,32000.0,59.52307692307692
AUSTENDER_V1,Australia,Department of Employment and Workplace Relations,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,25,63075.69,73.9832
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications and the Arts",Hardware / AV resale,AWARD_FIRST_EVIDENCE,25,67347.5,70.92
AUSTENDER_V1,Australia,National Mental Health Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,25,24573.3,46.1464
AUSTENDER_V1,Australia,Australian Centre for International Agricultural Research,Hardware / AV resale,AWARD_FIRST_EVIDENCE,24,40049.5,71.77
AUSTENDER_V1,Australia,"Department of Climate Change, Energy, the Environment and Water",Graphic design / layout / DTP,AWARD_FIRST_EVIDENCE,24,22746.9,71.0925
AUSTENDER_V1,Australia,Department of Finance,Hardware / AV resale,AWARD_FIRST_EVIDENCE,24,56028.145000000004,67.1725
AUSTENDER_V1,Australia,Australian Institute of Marine Science,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,24,529413.5,53.1025
AUSTENDER_V1,Australia,Australian Human Rights Commission,OTHER / OPEN WORLD,AWARD_FIRST_EVIDENCE,24,189600.0,52.7625
AUSTENDER_V1,Australia,Attorney-General's Department,Translation,AWARD_FIRST_EVIDENCE,23,15000.0,73.32608695652173
AUSTENDER_V1,Australia,Department of Veterans' Affairs,Hardware / AV resale,AWARD_FIRST_EVIDENCE,23,134548.88,72.44347826086957
AUSTENDER_V1,Australia,Department of Defence,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,23,17360.2,56.86086956521739
AUSTENDER_V1,Australia,Department of Social Services,Software licences / SaaS resale,AWARD_FIRST_EVIDENCE,22,181118.855,75.88181818181818
AUSTENDER_V1,Australia,Department of Parliamentary Services,Hardware / AV resale,AWARD_FIRST_EVIDENCE,22,62181.935,63.627272727272725
AUSTENDER_V1,Australia,Services Australia,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,22,31500.0,59.25454545454546
