warehouse_source,country,broad_family,code,title_signature,records,median_value,median_bidders,avg_priority
USASPENDING_V1,USA,Document / data processing,518210,"igf::ot::igf records management, records storage and release of information services for vapahcs.",1,7336711.66,2.0,67.94
USASPENDING_V1,USA,Document / data processing,541715,hardware integrity verification utilizing scanning electron microscopy,1,4195334.0,2.0,67.94
USASPENDING_V1,USA,Document / data processing,541511,the purpose of this call order is to support department's enterprise data governance board and data governance infrastru,1,2275963.0,2.0,67.94
USASPENDING_V1,USA,Document / data processing,493110,records management services for the vba office of business integration.,1,12025706.86,2.0,67.94
USASPENDING_V1,USA,Document / data processing,238220,"operations and maintenance services at the rice federal building and us courthouse, federal parking lot and national arc",1,3211822.36,3.0,67.94
USASPENDING_V1,USA,Document / data processing,334516,"suite of scanning transmission electron microscope (stem) and transmission electron microscope (tem), and warranty throu",1,9931946.0,2.0,67.94
USASPENDING_V1,USA,Document / data processing,541512,web migration,1,2227546.89,2.0,67.94
USASPENDING_V1,USA,Consulting / research / audit,541715,research and development - base effort,3,3539757.45,1.0,67.92
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir phase ii r&d,12,2168476.0,1.0,67.88
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf research and development,4,2576502.5,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541714,"scientific, technical, administrative, and logistical support services (stalss)",4,1637110.4000000001,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541711,igf::ct::igf,2,6351325.5,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541620,endangered species survey and habitat restoration,2,2104200.185,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541720,data aggregation and analytics tool,2,5551283.745,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541715,silicon carbide power electronics for more electric aircraft,2,12143723.0,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541512,genuine presence assurance,2,2392500.0,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541715,baa research and development,2,2192506.5,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541715,base period rdt&e services,2,3818014.125,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541720,northrop grumman,2,1966453.1,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf research&development,2,5819060.5,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541714,"scientific, technical, administrative and logistical support services",2,9503079.42,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,334290,"the building automation system (bas) is a national institutes of health (nih) office of research facilities (orf), divis",2,2160671.775,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541511,"the contractor shall maintain and support study data infrastructure, data management and data preparation, and advanced ",2,3625444.0,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541715,"test article - if more information is needed, please contact the co directly.",2,17369940.5,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541330,"the contractor shall provide administrative, business and or financial support services for the office of naval research",2,1518041.0,1.0,67.84
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovation research phase ii,3,1153954.98,1.0,67.76
USASPENDING_V1,USA,Consulting / research / audit,541715,<n> authority research and development,4,1133762.0,1.0,67.72
USASPENDING_V1,USA,Consulting / research / audit,541715,research and development <n>authority,5,1999994.0,1.0,67.696
USASPENDING_V1,USA,Consulting / research / audit,541715,new darpa sbir ii,5,1499739.0,1.0,67.696
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf     sbir/sttr phase ii r&d,7,999999.92,1.0,67.66857142857143
USASPENDING_V1,USA,Consulting / research / audit,561790,<n>!services - basic research,7,1782619.0,1.0,67.66857142857143
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf r&d- medical: biomedical (applied research/exploratory development),3,4294728.29,1.0,67.61333333333333
USASPENDING_V1,USA,Consulting / research / audit,541715,baa call <n> request for proposal (rfp)  development of non-system specific technology to integrate unmanned aircraft sy,9,861893.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,baa call <n>  development of non-system specific technology to integrate unmanned aircraft systems (uas) into the nas,4,951658.49,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,334511,"universal armament interface (uai) is a standardized, configurable, data-driven weapons interface that allows integratio",3,602300.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,::igf::ot::igf sbir/sttr phase ii r&d,3,997341.2,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,<n> authority,3,1199346.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,health outcome military exposure living evidence analysis program,2,1485068.56,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf sbir phase ii research and development,2,1622211.75,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"preclinical medications screening in dependence, affect and pain models of alcoholism",2,938206.15,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,336413,fy<n> experimentation effort,2,1770261.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541690,the purpose of the tricare inpatient satisfaction survey (triss) is to provide hospitals with actionable performance fee,2,1541251.925,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,new darpa sbir phase ii contract solicitation: dod <n>.<n> sbir,2,1499597.79,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,igf::ot::igf  this contract supports the national assessment of educational progress by providing for a state coordinato,2,666748.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf cell manufacturing and process development services for rsa pct<n>-<n>:hesc and ipsc derived cm cell produc,2,623097.45,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,baa call <n> development of non-system specific technology to integrate unmanned aircraft systems (uas) into the nas,2,1457409.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf  sbir/sttr phase ii r&d,2,1254872.3900000001,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,baa call <n>   development of non-system specific technology to integrate unmanned aircraft systems (uas) into the nas,2,800076.03,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,summer study support services,2,1034943.335,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,tactical data link (tdl) test support,2,1170979.28,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,"the purpose of this new award is to issue a new fy <n> cortap task order-package <n> for tfc consulting, inc.",2,1322487.4849999999,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"small business innovative research phase ii award for research for topic n<n>-<n>, broadband antenna solution for vehicl",2,996440.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovative research (sbir) phase ii proposal # l<n>-<n> tendered under topic # dla<n>.<n>-<n> advertised ,2,1073294.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,chartered vessel to conduct the cooperative gulf of maine longline survey,2,739712.725,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,236220,"great lakes environmental research laboratory (glerl), lake michigan field station (lmfs), building <n> repair project",2,1251297.8699999999,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,igf::ot::igf this contract supports the national assessment of educational progress by providing for a state coordinator,2,826352.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,dha sbir ph ii h<n>s-<n> (months <n>-<n>),2,1474926.885,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,new darpa sbir phase ii contract  solicitation hr<n>s<n>-<n>,2,1483998.94,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,infrared coating process improvements for detectors,2,1249799.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf pharmacokinetic/pharmacodynamic evaluation of levonorgestrel butanoate for female contraception,2,569478.53,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,r&d: service life of transparent armor,2,1688351.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,new darpa sttr phase ii contract solicitation hr<n>s<n>-<n>,2,1747113.4,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,second group of controls compromised of deployed or non-deployed military veterans who are free of any symptoms and/or d,2,945177.85,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541910,"<n>-month bridge contract to provide for crash investigation, data coding, and technical report creation for the special",2,768171.37,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,research and development  tas::<n> <n>::tas,1,1362507.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,loto advisory and assistance,1,713760.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,research iaw sow - base period,1,999456.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"""re<n> inc."" sbir phase ii",1,999749.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541713,"sbir phase ii topic #: n<n>-<n> ""boat & combatant craft electric drive propulsion system.",1,1382175.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovation research sequential phase ii for topic a<n>-<n> for innovative motion measurement package (m<n,1,1899999.73,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,"nichd: r&d: to produce, potentially acquire, maintain, and distribute mouse models for cytogenetic research, specificall",1,649999.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"sbir phase ii sequential award to phasespace, inc. for low-cost visor optics for head-mounted display, for u.s. army dev",1,1899403.8,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541511,"igf::ot::igf - soft tech consulting inc:<n> [<n>-<n>]  in accordance with far part <n>.<n>, ordering, this award to soft",1,1460793.81,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,561790,"terves sbir ii proposal l<n>-<n> entitled ""low cost domestic gadolinium production for defense critical applications""",1,1355690.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"""creare llc"" sbir phase ii",1,958250.57,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,<n>(d) - community resilience local infrastructure toolkit long range broad agency announcement (lrbaa) contract with th,1,1450828.7,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,337214,"furniture supply and installation for the united states geological survey, national earthquake information center, locat",1,707975.15,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,ascent cubesat propulsion model,1,1217807.46,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovative research  phase ii-a deep learning approach for enhanced identification of nuclear explosions,1,978428.15,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf   new darpa contract - bae systems - squad x,1,762009.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,obssim service fills this capability gap by modeling the ground and space-based sensors of the ssn and commercial space ,1,581996.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,information related capabilities (irc) modeling services,1,527139.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,923120,"baa study entitled, ?assessment of a pharmacist-led interprofessional transitions of care program targeting patients wit",1,683900.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,igf::ot::igf online afloat safety climate assessment survey (ascas) survey support for cnsp/cnsl,1,772285.98,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,orbit logic to provide autommous decision engine (ade).,1,1599996.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,sbir phase ii year <n> topic cbd<n>-<n> of chemical-imaging registration and multi-modal analysis,1,1099992.38,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,new start sttr phase ii title: investigation of a reference axi-symmetric solid-fuel ramjet (sfrj): from mixed-compressi,1,1314934.96,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"reliable, conformable, wearable sensors tacfi sbir ii sequential",1,1469781.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,325412,development & manufacture of oral & topical dosage forms - novobiocin capsule production base (task <n>) <n> months & op,1,505500.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"small business technology transfer phase ii award for the research and development of thin, lightweight, soldier-portabl",1,1314840.25,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,artificial intelligence for its technical services support,1,779041.49,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,336411,delivery of group a for qrip iii+,1,1776562.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"phase ii sequential, usda topic <n>.<n>, biofuels and biobased products.",1,1999999.56,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,336411,osa support: labor hours purchased,1,1971103.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,561599,igf::ot::igf logistical support services for the office of research integrity events,1,587683.63,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,<n>!r&d-other:  advanced developm,1,1799966.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sttr phase ii - protective nanocrystalline,1,1199879.22,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,research project aimed at maximizing the operational effectiveness of technologies a peer conflict scenario.,1,1799455.81,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,gnotobiotic rodent services with unc-chapel hill,1,581009.42,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,advanced case research tool (acrt),1,1973930.52,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541511,canvas tool,1,1981707.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,to provide technical assistance to programs supporting people with disabilities to increase their implementation of pers,1,825000.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sttr phase ii - safe methods of low-g activation,1,1149854.47,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,aerospace-capable pressure sensitive adhesives for difficult-to-bond substrates,1,1249250.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"small business innovation research phase i bridge option and phase ii, entitled, panoptic deep adaptation (panda)",1,1150273.55,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovative research phase ii proposal l<n> <n> titled l<n> <n> <n> engaging the manufacturing industrial ,1,801169.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,new sbir phase ii contract,1,500000.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir direct to phase ii  fieldline industries,1,1699853.25,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,research triangle institute:<n> [<n>-<n>],1,1087099.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,336411,isr block <n> study,1,1481618.93,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,home equity conversion mortgage program analysis (hecm),1,654081.36,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,gas detection system for cure process management of polyimide composites,1,1399148.89,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"army small business innovation research (sbir) phase ii effort entitled, ""dynamic near-field radar target modeling in sc",1,1424989.88,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,the federal railroad administration (fra) seeks program development services in support of it's rail information sharing,1,991715.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,334519,"f-<n> theodolite, surveyin",1,706005.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf  support for enhancing study drug adherence in hiv prevention trials,1,844713.24,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"research, development, test, and evaluation of technologies and processes for equipment inspection, certification, and d",1,1582827.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovation research phase ii effort for the development of hybrid class <n> polymer based breathable barr,1,1397124.29,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,baa topic  baa topic <n>.<n> - assessing the molecular epidemiology of gas isolates among children.,1,536346.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"dha <n>.<n> sbir phase ii medical r&d contract for proposal #h<n>-<n>, titled: ""technology for portable dialysate genera",1,1099998.99,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,nova research co:<n> [<n>-<n>] will provide logistical and administrative services to the national institute on aging fo,1,750653.73,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,"new bpa call incrementally funded in the amount of $<n>,<n>.<n> for cjep le advisory services with a performance period ",1,870295.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,"strategic consulting, identification of technology risks related to connected communities, risk data and technical analy",1,1193945.65,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir/sttr phase ii r&d - advanced dacs tanks,1,1994616.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,research and development of a biological agent to safely eradicate invasive mussels in open waters u<n>a<n>,1,1586107.08,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,the purpose of this task order is to procure wic shopping experience improvement support.,1,991971.7,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,capt chris warren techncial support task # <n>  dso seta support,1,892520.61,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir phase ii - topic af<n>-cs<n>,1,1499784.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,usaisr administrative assistant and security specialist support services,1,1812176.2,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541512,oracle middleware-weblogic administrator contracting support in support of the agricultural research information system ,1,1037941.01,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,expertise in using bitter taste receptor blockers to improve the palatability of pediatric medicines: trained human sens,1,1621209.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,attritable aircraft structural requirements study,1,511766.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,"the purpose of this contract is to provide administrative, technical writing/editing and logistical support for the oper",1,1234956.19,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,atc fatigue study,1,1594484.42,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541511,fy<n> ousd(r&e) small business innovative research program: align talent development platform,1,1174932.37,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,vecsel based nv diamond magnetometry for brain machine interfacing,1,1160678.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,consulting professional support services for seer program clinical documents and images (cdi) acquisition enhancements,1,1133147.52,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,topic # af<n>a-t<n> intelligent robot path planning system for grinding of aircraft propeller blades,1,649953.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,medium caliber barrel coating testing,1,1560215.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,surveillance of pathogens in border province royal thai army hospitals armed forces research institute of medical scienc,1,521565.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,capillary-operated space mesoporous optical system,1,1493780.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir phase ii-base award,1,1099954.26,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,aaas science & technology policy fellowships (stpf) idiq,1,1518760.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,336413,research and development contracts,1,709143.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,igf::ot::igf the goal of this effort is to help assess the implementation of wheel temperature detection (wtd) technolog,1,699165.94,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,requsistion: the purpose of this requisition between the u.s department of transportation/office of the secretary/ost-b<,1,1066775.95,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,center of excellence unmanned aircraft systems companion idiq contracts  drone mitigation demonstration and test and eva,1,1089650.33,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,generic rodent research (rr) flight kits and assemblies task order,1,1636201.37,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"sbir/sttr phase ii r&d. the purpose of this award to procure research and development in regards to the ""semantic, real-",1,993512.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir ii - low cost angle methods for tooling,1,749935.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541620,fort hood environmental support services,1,1317318.52,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,561110,short term contract for administrative support personnel to support patient-related research,1,641040.4,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,evaluation of afpep for the prevention of breast cancer,1,532562.26,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,analytic studies support-shore naf study,1,683697.12,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,targeting the a<n>b adenosine receptor for immunoprevention of pancreatic cancer,1,1272481.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,the purpose of this work is to provide ongoing follow on management consulting support for nifa to support working group,1,1822221.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,frtc b<n> expansion supplemental survey <n>,1,897695.68,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,small business innovative research sbir phase ii proposal l<n> tendered under topic dla<n> to compass systems inc for en,1,1056576.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"sbir phiis topic a<n>-<n>, maxentric technologies llc",1,1999759.08,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,new darpa sbir ii - beam system for the source of tunable intense gamma rays (stingray),1,1847339.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"small business innovative research (sbir) phase ii topic a<n>-<n>, saaz micro, inc.",1,1999705.36,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541512,nhlbi executive management & advisory services,1,658299.59,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,application of pda tools from coupons to elements and beyond,1,590137.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,562910,mdo middleton island alaska soil removal,1,881477.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,621511,covid mobile trailer,1,702121.5,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,expert consulting services - see attached statement of work li-<n>,1,795310.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"""triton systems, inc."" sbir direct to phase ii topic: a<n>-<n>",1,1421709.13,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541511,commercial supersonic technology,1,674722.8,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir/sttr phase ii r&d:  methodologies for cost-effective measurement of dynamic material properties for carbon-carbon c,1,1060440.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541690,us geological survey (usgs) mineral resources program (mrp) review (consensus study),1,693565.59,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,cosmos - cosine optimized system for military operations with superior localization.,1,696996.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,er<n>-<n> simon fraser university,1,963108.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,research and development contract awarded from a broad agency announcement,1,835545.13,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir crp - nutronics modular integrated adaptive optics system,1,1499510.71,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"army <n>.<n> sbir phase iii medical r&d contract proposal titled ""emergency just-in-time delivery and recovery of whole ",1,1386050.74,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,tuvli llc professional support services - research analyst drl/mlga,1,542061.63,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,sbir phase o<n>-<n>-<n> high acceleration and hypervelocity inertial measurement unit,1,1349784.75,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,propulsion pathfinder and hypersonic missions,1,1899859.23,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541330,the advanced technology support program (atsp) contract acquires progressive microelectronic capability solutions for cd,1,755776.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,511110,igf::ot::igf research&development,1,1055086.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,award for support services for exploratory statistical research for the new office for homeland security statistics (ohs,1,970000.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,c-uas - airborne suas detection radar - lrbaa award,1,928949.2,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541714,task order title: evaluation of real-time metabolic imaging biomarkers for detection of pancreatic premalignant lesions,1,1162921.53,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,low qd pumped&low swap multi-kw fiber amplifier,1,1004337.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,325414,"services for the production and stability testing of clinical grade lentiviral vector, in support of the hhs, nih, natio",1,803500.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541519,the purpose of this contract is to acquire a quote for program management and technical advisory services.,1,999520.8,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,this is a small business innovative research(sbir) phase ii effort awarded to phase sensitive innovations inc.,1,1049886.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"sbir ""crowd-sourced environmental sensing and terrain analysis using mobile devices"" u<n>g<n>",1,955066.15,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541519,gartner research and related proprietary tools and consulting services for department-wide contract optimization.,1,899520.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,innovative defense technologies (idt) automated test support,1,921731.66,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,"tacfi sbir phase ii, highly accelerated life test (halt) for advanced vapor compression system (vcs)",1,1891879.15,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,561790,<n> ! service - basic research,1,1091390.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,483114,the integrated sea scallop and stereo-optic research survey vessel charter,1,652388.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,334511,labor - base period,1,899997.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,automation program technical and program support,1,975224.85,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541711,"purpose: to issue task a<n> base task order award, ""evaluation of therapeutics and vaccines in mouse models of dengue vi",1,1998663.67,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541612,advisory and assistance services,1,1939938.14,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,518210,passive digital phenotyping,1,1076864.4,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541712,igf::ot::igf co-investigator support for the imaging x-ray polarimetry explorer (ixpe),1,1633351.32,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541513,"senior management analyst, mid-level management analyst and clinical research coordinators services.",1,823735.68,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,research and development services for airfield damage recovery material applications,1,740063.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541720,"chips act prek-<n> stem consensus study (pl <n>-<n>, sec <n>)",1,1253019.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,research services for foreign forestry data transformation initiative for baa-el-<n>-<n>,1,617000.0,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541990,validation of a novel methodology for endpoints assessing response to lymphoma treatment in real-world studies,1,727361.96,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541611,the u.s. food and drug administration (fda) hereby intends to procure the freedom of information act (foia) support serv,1,1155825.04,1.0,67.6
USASPENDING_V1,USA,Consulting / research / audit,541715,ax-<n> private astronaut mission to the iss,1,546941.0,1.0,67.6
