warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
TED,ESP,Consorcio de Aguas Bilbao Bizkaia - Consorcio de Aguas Bilbao Bizkaia,OTHER / OPEN WORLD,UNKNOWN,137,772200.0,51.722335766423356
TED,BGR,"АГЕНЦИЯ ""МИТНИЦИ""",OTHER / OPEN WORLD,UNKNOWN,137,202440.0,50.29051094890511
Quebec,Canada - Quebec,CÉGEP de Jonquière.,OTHER / OPEN WORLD,LIMITED_INVITATION,137,33944.5,50.128905109489054
TED,CYP,Τμήμα Ηλεκτρομηχανολογικών Υπηρεσιών,OTHER / OPEN WORLD,UNKNOWN,137,152750.0,49.973138686131385
TED,ITA,Città metropolitana di Roma Capitale,OTHER / OPEN WORLD,UNKNOWN,137,240511.5,48.89328467153285
TED,POL,Ministerstwo Finansów,OTHER / OPEN WORLD,UNKNOWN,137,2000000.0,48.19956204379562
TED,PRT,"Unidade Local de Saúde do Alto Minho, EPE",OTHER / OPEN WORLD,UNKNOWN,137,299423.3,48.167153284671535
Germany,Germany,Bw Bekleidungsmanagement GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,137,688642.51,47.973722627737224
Germany,Germany,"Landeshauptstadt Dresden, GB Bildung, Jugend und Sport, Amt für Schulen",OTHER / OPEN WORLD,OPEN_PUBLIC,137,292296.61,47.9370802919708
TED,FIN,Luonnonvarakeskus,OTHER / OPEN WORLD,UNKNOWN,137,200000.0,47.56408759124088
TED,LTU,Klaipėdos rajono savivaldybės administracija,OTHER / OPEN WORLD,UNKNOWN,137,43554.565,43.86992700729927
TED,LTU,VšĮ Respublikinė Vilniaus universitetinė ligoninė,OTHER / OPEN WORLD,UNKNOWN,137,26000.0,43.17313868613139
Germany,Germany,Vergabestelle Landeshauptstadt Stuttgart,OTHER / OPEN WORLD,COMPETITIVE_OTHER,137,0.01,40.4363503649635
Germany,Germany,"Landeshauptstadt München, Baureferat",OTHER / OPEN WORLD,COMPETITIVE_OTHER,137,0.01,40.145547445255474
Quebec,Canada - Quebec,Ministère de la Culture et des Communications,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,136,60000.0,56.07029411764706
TED,CZE,Česká republika - Ministerstvo obrany,OTHER / OPEN WORLD,UNKNOWN,136,25730475.0,52.645
TED,DNK,Staten og Kommunernes Indkøbsservice A/S,OTHER / OPEN WORLD,UNKNOWN,136,276750000.0,52.08970588235294
TED,ITA,Provincia Autonoma di Trento,OTHER / OPEN WORLD,UNKNOWN,136,1691926.555,51.366323529411765
TED,PRT,"Unidade Local de Saúde de Santo António, EPE",OTHER / OPEN WORLD,UNKNOWN,136,480000.0,51.095882352941175
United Kingdom,United Kingdom,Durham County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,136,500000.0,50.83367647058824
TED,BGR,НАЦИОНАЛЕН ОСИГУРИТЕЛЕН ИНСТИТУТ,OTHER / OPEN WORLD,UNKNOWN,136,126872.76999999999,50.81514705882353
TED,POL,Zespół Opieki Zdrowotnej w Bolesławcu,OTHER / OPEN WORLD,UNKNOWN,136,400700.0,50.62264705882353
TED,ESP,Intendente de Rota,OTHER / OPEN WORLD,UNKNOWN,136,124673.76,49.68
TED,POL,Komenda Główna Policji,OTHER / OPEN WORLD,UNKNOWN,136,1721720.0,49.01176470588236
TED,PRT,"Águas do Norte, S. A.",OTHER / OPEN WORLD,UNKNOWN,136,1031500.0,48.942205882352944
France,France,Département de la Haute-Loire,OTHER / OPEN WORLD,OPEN_PUBLIC,136,310000.0,46.203676470588235
TED,BGR,ОБЩИНА АСЕНОВГРАД,OTHER / OPEN WORLD,UNKNOWN,136,5863.1849999999995,44.826764705882354
Germany,Germany,Kölner Verkehrs-Betriebe AG,OTHER / OPEN WORLD,OPEN_PUBLIC,136,1.0,44.58191176470588
Germany,Germany,"Stadt Frankfurt am Main, Amt für Bau und Immobilien",OTHER / OPEN WORLD,OPEN_PUBLIC,136,0.01,42.57941176470588
TenderNed,Netherlands,Waterschap Noorderzijlvest,OTHER / OPEN WORLD,UNKNOWN,136,119.5,41.451323529411766
Belgium,BE,Gemeente Beveren,OTHER / OPEN WORLD,UNKNOWN,136,,41.05294117647059
TenderNed,Netherlands,Gemeente Westerkwartier,OTHER / OPEN WORLD,UNKNOWN,136,85.0,40.455588235294115
TED,ROU,DISTRIBUTIE ENERGIE OLTENIA S.A.,OTHER / OPEN WORLD,UNKNOWN,135,5655032.275,55.955703703703705
Quebec,Canada - Quebec,Société des traversiers du Québec,OTHER / OPEN WORLD,OPEN_PUBLIC,135,334399.0,55.406962962962965
TED,CZ,Fakultní nemocnice v Motole,OTHER / OPEN WORLD,UNKNOWN,135,6217038.0,55.25259259259259
Quebec,Canada - Quebec,Centre de services scolaire des Mille-Îles,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,135,50713.92,54.89333333333333
Quebec,Canada - Quebec,Ville de Varennes.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,135,50575.2,54.422666666666665
TED,POL,Zespół Opieki Zdrowotnej w Dębicy,OTHER / OPEN WORLD,UNKNOWN,135,195270.675,52.22577777777778
Germany,Germany,Stadtverwaltung Görlitz,OTHER / OPEN WORLD,OPEN_PUBLIC,135,333341.305,52.08637037037037
Germany,Germany,Bezirksamt Treptow-Köpenick von Berlin,OTHER / OPEN WORLD,OPEN_PUBLIC,135,304743.53500000003,51.910666666666664
Germany,Germany,Landkreis Rottal-Inn,OTHER / OPEN WORLD,OPEN_PUBLIC,135,370075.82,51.71037037037037
United Kingdom,United Kingdom,Natural England,OTHER / OPEN WORLD,OPEN_PUBLIC,135,23241.75,48.208444444444446
TED,LTU,VĮ Registrų centras (PV),OTHER / OPEN WORLD,UNKNOWN,135,164864.75,46.790962962962965
TED,AUT,Medizinische Universität Wien,OTHER / OPEN WORLD,UNKNOWN,135,339294.20999999996,44.82
TED,LVA,"Valsts sabiedrība ar ierobežotu atbildību ""Latvijas Valsts ceļi""",OTHER / OPEN WORLD,UNKNOWN,135,303141.905,44.08918518518519
TenderNed,Netherlands,Stichting Amsterdam UMC,OTHER / OPEN WORLD,UNKNOWN,135,10000.0,43.38666666666666
Quebec,Canada - Quebec,Ville de Saint-Lazare.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,134,62100.0,54.858059701492536
Quebec,Canada - Quebec,SQI-Direction immobilière du Bas-Saint-Laurent et de la Gaspésie-Îles-de-la-Madeleine,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,134,39690.0,54.80298507462687
TED,ESP,Consejo de Administración-Comité de Inversiones de la Sociedad Estatal Correos y Telégrafos S.A,OTHER / OPEN WORLD,UNKNOWN,134,1658700.0,54.12492537313433
TED,POL,Szpital Miejski w Rudzie Śląskiej Sp. z o.o.,OTHER / OPEN WORLD,UNKNOWN,134,645983.0,54.05731343283582
Quebec,Canada - Quebec,Ville de Blainville,OTHER / OPEN WORLD,OPEN_PUBLIC,134,187466.745,52.616268656716414
Quebec,Canada - Quebec,Ville de Dollard-des-Ormeaux,OTHER / OPEN WORLD,OPEN_PUBLIC,134,173280.32,52.32641791044776
TED,POL,"""EKO-REGION"" sp. z o. o.",OTHER / OPEN WORLD,UNKNOWN,134,748000.0,49.438059701492534
TED,LTU,Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos,OTHER / OPEN WORLD,UNKNOWN,134,236378.265,48.54611940298508
TED,NOR,Asker kommune,OTHER / OPEN WORLD,UNKNOWN,134,8000000.0,48.175820895522385
TED,POL,"Dolnośląskie Centrum Onkologii, Pulmonologii i Hematologii",OTHER / OPEN WORLD,UNKNOWN,134,499112.03500000003,47.58716417910448
France,France,Communauté d'Agglomération Territoire de la Côte Ouest (974),OTHER / OPEN WORLD,OPEN_PUBLIC,134,550000.0,47.108358208955224
France,France,Métropole Européenne de Lille,OTHER / OPEN WORLD,OPEN_PUBLIC,134,982000.0,47.02597014925373
TED,FIN,Päijät-Hämeen hyvinvointialue,OTHER / OPEN WORLD,UNKNOWN,134,768700.0,46.85865671641791
France,France,Ville d'Orléans,OTHER / OPEN WORLD,OPEN_PUBLIC,134,339876.355,45.95
TenderNed,Netherlands,Provincie Groningen,OTHER / OPEN WORLD,UNKNOWN,134,760000.0,44.61432835820896
Germany,Germany,Stadtreinigung Hamburg AöR,OTHER / OPEN WORLD,OPEN_PUBLIC,134,510.305,44.368507462686566
Belgium,BE,Aankoopcentrale Groep CM-MC vzw,OTHER / OPEN WORLD,UNKNOWN,134,,42.188805970149254
Belgium,BE,Brugge,OTHER / OPEN WORLD,UNKNOWN,134,,41.5789552238806
Belgium,BE,Woluwe-Saint-Lambert,OTHER / OPEN WORLD,UNKNOWN,134,,40.63597014925373
Belgium,BE,GROUPE SANTE CHC ASBL,OTHER / OPEN WORLD,UNKNOWN,134,,39.85686567164179
Quebec,Canada - Quebec,"Commission des normes, de l'équité, de la santé et de la sécurité du travail",OTHER / OPEN WORLD,OPEN_PUBLIC,133,488773.65,55.818796992481204
TED,HRV,FINA,OTHER / OPEN WORLD,UNKNOWN,133,346382.0,55.7003007518797
Quebec,Canada - Quebec,Ville de Saint-Raymond.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,133,49332.32,55.166015037593986
Quebec,Canada - Quebec,Ville de Saint-Bruno-de-Montarville,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,133,43200.0,55.13127819548872
United Kingdom,United Kingdom,Foreign Commonwealth and Development Office,OTHER / OPEN WORLD,OPEN_PUBLIC,133,340681.0,54.72932330827068
TED,SWE,Region Västerbotten,OTHER / OPEN WORLD,UNKNOWN,133,12000000.0,54.703007518796994
Quebec,Canada - Quebec,Université du Québec en Outaouais,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,133,39360.0,54.68421052631579
TED,HUN,MÁV Személyszállítási Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,133,181827517.0,53.4390977443609
TED,ESP,Consejo de Gobierno Insular del Cabildo Insular de Tenerife,OTHER / OPEN WORLD,UNKNOWN,133,719325.5700000001,51.37263157894737
TED,LTU,Valstybinė mokesčių inspekcija prie Lietuvos Respublikos finansų ministerijos,OTHER / OPEN WORLD,UNKNOWN,133,247934.0,50.486917293233084
Quebec,Canada - Quebec,Ville de Mirabel,OTHER / OPEN WORLD,LIMITED_INVITATION,133,49439.25,50.31924812030075
United Kingdom,United Kingdom,The North Yorkshire Council,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,133,50000.0,50.088872180451126
United Kingdom,United Kingdom,Hampshire County Council,OTHER / OPEN WORLD,FRAMEWORK_DPS_CALLOFF,133,173339.5,49.42345864661654
TED,MLT,Water Services Corporation,OTHER / OPEN WORLD,UNKNOWN,133,732717.9,48.90496240601504
France,France,Conseil Départemental des Yvelines,OTHER / OPEN WORLD,OPEN_PUBLIC,133,562500.0,48.16075187969925
TED,LT,AB „Kelių priežiūra“,OTHER / OPEN WORLD,UNKNOWN,133,40870.765,47.74586466165414
TED,ESP,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS,OTHER / OPEN WORLD,UNKNOWN,133,643274.42,44.3821052631579
Belgium,BE,FEDASIL_MOUSCRON,OTHER / OPEN WORLD,UNKNOWN,133,,40.90796992481203
Belgium,BE,FEDASIL_KAPELLEN,OTHER / OPEN WORLD,UNKNOWN,133,,40.796992481203006
Belgium,BE,Université de Namur,OTHER / OPEN WORLD,UNKNOWN,133,,40.722556390977445
United Kingdom,United Kingdom,UK Research & Innovation,OTHER / OPEN WORLD,OPEN_PUBLIC,132,370167.775,60.150454545454544
TED,ES,ADMINISTRADOR DE INFRAESTRUCTURAS FERROVIARIAS,OTHER / OPEN WORLD,UNKNOWN,132,2759509.13,54.150454545454544
TED,BGR,БУЛГАРТРАНСГАЗ ЕАД,OTHER / OPEN WORLD,UNKNOWN,132,528666.665,53.51712121212121
TED,SWE,Huddinge kommun,OTHER / OPEN WORLD,UNKNOWN,132,9000000.0,53.31136363636364
TED,ESP,Servicio Andaluz de Salud. Complejo Hospitalario Torrecárdenas.,OTHER / OPEN WORLD,UNKNOWN,132,529609.85,53.13515151515151
TED,ESP,Gerencia de Informática de la Seguridad Social,OTHER / OPEN WORLD,UNKNOWN,132,1249959.6,51.36378787878788
Canada federal,Canada,National Research Council Canada,OTHER / OPEN WORLD,OPEN_PUBLIC,132,133824.6,51.28636363636364
TED,POL,Województwo Warmińsko-Mazurskie,OTHER / OPEN WORLD,UNKNOWN,132,178800.0,51.070151515151515
Germany,Germany,Stadt Bielefeld - Amt für Zentrale Leistungen,OTHER / OPEN WORLD,OPEN_PUBLIC,132,346482.27,49.77969696969697
Germany,Germany,Vivantes - Netzwerk für Gesundheit GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,132,397500.0,49.515757575757576
TED,BGR,"Главна дирекция ""Пожарна безопасност и защита на населението"" (ГДПБЗН) - МВР",OTHER / OPEN WORLD,UNKNOWN,132,83000.0,49.48
Germany,Germany,Kreis Offenbach - FD Gebäudewirtschaft,OTHER / OPEN WORLD,OPEN_PUBLIC,132,262032.74,49.401060606060604
United Kingdom,United Kingdom,UK Research & Innovation (UKRI),OTHER / OPEN WORLD,COMPETITIVE_OTHER,132,67012.0,47.941818181818185
TED,POL,Komenda Wojewódzka Policji w Bydgoszczy,OTHER / OPEN WORLD,UNKNOWN,132,139403.21000000002,47.91409090909091
TED,NOR,KRISTIANSAND KOMMUNE,OTHER / OPEN WORLD,UNKNOWN,132,10500000.0,47.86060606060606
TED,NOR,Universitetet i Oslo,OTHER / OPEN WORLD,UNKNOWN,132,4850000.0,47.666060606060604
France,France,Bordeaux Métropole,OTHER / OPEN WORLD,UNKNOWN,132,1000000.0,47.60272727272727
TED,POL,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Myślenicach,OTHER / OPEN WORLD,UNKNOWN,132,119049.91,47.36621212121212
TED,LT,VĮ Turto bankas,OTHER / OPEN WORLD,UNKNOWN,132,29893.44,47.08
Germany,Germany,Stadt Aachen - Zentrale Vergabestelle FB60/300,OTHER / OPEN WORLD,OPEN_PUBLIC,132,166553.255,46.69621212121212
France,France,Grenoble Alpes Metropole,OTHER / OPEN WORLD,OPEN_PUBLIC,132,,45.982727272727274
France,France,Grand Port Maritime Guadeloupe,OTHER / OPEN WORLD,OPEN_PUBLIC,132,300000.0,45.097727272727276
Germany,Germany,Landkreis Vechta,OTHER / OPEN WORLD,OPEN_PUBLIC,132,0.01,44.818939393939395
France,France,Bureau de Recherche en Géologie Minière (Brgm),OTHER / OPEN WORLD,OPEN_PUBLIC,132,,44.63409090909091
TenderNed,Netherlands,Universiteit Maastricht,OTHER / OPEN WORLD,UNKNOWN,132,400000.0,44.338181818181816
Belgium,BE,Châtelet,OTHER / OPEN WORLD,UNKNOWN,132,,40.65772727272727
Quebec,Canada - Quebec,Société de transport de Laval,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,131,60634.95,57.498015267175575
Quebec,Canada - Quebec,Centre de services scolaire des Grandes Seigneuries,OTHER / OPEN WORLD,OPEN_PUBLIC,131,285247.0,55.016183206106874
United Kingdom,United Kingdom,Sheffield City Council,OTHER / OPEN WORLD,OPEN_PUBLIC,131,217416.0,53.519541984732825
TED,ESP,Junta de Gobierno del Ajuntament de València,OTHER / OPEN WORLD,UNKNOWN,131,652190.0,53.39297709923664
Germany,Germany,Staatliches Bauamt Passau,OTHER / OPEN WORLD,OPEN_PUBLIC,131,330680.87,53.001832061068704
Quebec,Canada - Quebec,Université de Montréal - Direction des immeubles,OTHER / OPEN WORLD,OPEN_PUBLIC,131,337150.0,52.38076335877862
TED,ROU,UNIVERSITATEA TEHNICA DIN CLUJ NAPOCA,OTHER / OPEN WORLD,UNKNOWN,131,150000.0,52.36687022900763
TED,SVK,Banskobystrický samosprávny kraj,OTHER / OPEN WORLD,UNKNOWN,131,204933.75,50.28167938931298
Germany,Germany,Messe Berlin GmbH,OTHER / OPEN WORLD,COMPETITIVE_OTHER,131,712372.0,47.1618320610687
TED,LVA,Ventspils valstspilsētas pašvaldības iestāde “Ventspils Komunālā pārvalde”,OTHER / OPEN WORLD,UNKNOWN,131,137965.97,46.30946564885496
TED,NOR,"Anskaffelser i Akershus, Buskerud og Østfold KO",OTHER / OPEN WORLD,UNKNOWN,131,8500000.0,46.13603053435114
Belgium,BE,Ville de Liège - Travaux - Direction de la Gestion de l'Espace public,OTHER / OPEN WORLD,UNKNOWN,131,,41.75847328244275
TED,ITA,Enel SpA,OTHER / OPEN WORLD,UNKNOWN,131,,41.221221374045804
Quebec,Canada - Quebec,Ministère de la Santé et des Services Sociaux,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,130,82850.0,59.12292307692308
TED,POL,Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,Hardware / AV resale,UNKNOWN,130,11631.279999999999,56.77461538461539
Germany,Germany,"Vermögen und Bau Baden-Württemberg, Amt Freiburg",OTHER / OPEN WORLD,OPEN_PUBLIC,130,372213.43,55.81738461538462
Quebec,Canada - Quebec,Centre de services scolaire des Portages-de-l'Outaouais.,OTHER / OPEN WORLD,OPEN_PUBLIC,130,194245.5,54.128
TED,ROU,Banca Nationala a Romaniei,OTHER / OPEN WORLD,UNKNOWN,130,604285.06,53.55353846153846
TED,ESP,Servicio Andaluz de Salud. Hospital Universitario de Málaga,OTHER / OPEN WORLD,UNKNOWN,130,710823.9199999999,53.47123076923077
TED,HRV,Grad Zagreb,OTHER / OPEN WORLD,UNKNOWN,130,357500.0,52.89569230769231
TED,SWE,Myndigheten för Samhällsskydd och Beredskap (Msb),OTHER / OPEN WORLD,UNKNOWN,130,10000000.0,52.53353846153846
TED,ROU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,OTHER / OPEN WORLD,UNKNOWN,130,465762.38,52.43923076923077
United Kingdom,United Kingdom,Department for Education,OTHER / OPEN WORLD,UNKNOWN,130,5610000.0,52.277692307692305
TED,POL,Polska Agencja Rozwoju Przedsiębiorczości,OTHER / OPEN WORLD,UNKNOWN,130,573561.3,52.027692307692305
Germany,Germany,Deutsches Museum von Meisterwerken der Naturwissenschaft und Technik (AdöR),OTHER / OPEN WORLD,OPEN_PUBLIC,130,248774.07,51.770923076923076
Quebec,Canada - Quebec,Société d'habitation et de développement de Montréal,OTHER / OPEN WORLD,OPEN_PUBLIC,130,358106.095,51.53323076923077
TED,POL,Dolnośląska Służba Dróg i Kolei we Wrocławiu,OTHER / OPEN WORLD,UNKNOWN,130,2302013.475,50.567076923076925
TED,ESP,Junta de Gobierno del Ayuntamiento de Albacete,OTHER / OPEN WORLD,UNKNOWN,130,336843.75,49.684615384615384
TED,LT,Vilniaus universitetas,OTHER / OPEN WORLD,UNKNOWN,130,57087.93,47.062769230769234
TED,AUT,Österreichische Gesundheitskasse,OTHER / OPEN WORLD,UNKNOWN,130,71400.0,45.87907692307692
TED,LVA,LR Tieslietu ministrijas Ieslodzījuma vietu pārvalde,OTHER / OPEN WORLD,UNKNOWN,130,58334.5,45.733384615384615
France,France,Communauté d'Agglomération du Centre Littoral de Matoury (973),OTHER / OPEN WORLD,OPEN_PUBLIC,130,4186127.5,45.15984615384615
France,France,Hauts-de-Seine Habitat - OPH,OTHER / OPEN WORLD,OPEN_PUBLIC,130,3000000.0,45.14738461538462
TED,POL,Polskie Sieci Elektroenergetyczne SA,OTHER / OPEN WORLD,UNKNOWN,130,412324.48,44.79430769230769
TED,LVA,"Valsts akciju sabiedrība ""Latvijas dzelzceļš""",OTHER / OPEN WORLD,UNKNOWN,130,1272351.0699999998,44.698
TED,LTU,VšĮ Vilniaus pirkimų agentūra,OTHER / OPEN WORLD,UNKNOWN,130,20000.0,43.99123076923077
Quebec,Canada - Quebec,Ministère de la Sécurité intérieure,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,129,82812.63,56.22837209302325
Quebec,Canada - Quebec,Société de transport de Sherbrooke,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,129,62960.31,55.60697674418605
Quebec,Canada - Quebec,Ville de Sainte-Julie,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,129,51738.75,55.29162790697674
Germany,Germany,Deutsches Zentrum für Luft- und Raumfahrt e. V.,OTHER / OPEN WORLD,OPEN_PUBLIC,129,364598.25,54.04790697674419
TED,SWE,Malmö kommun,OTHER / OPEN WORLD,UNKNOWN,129,18000000.0,53.55317829457364
Ireland,Ireland,Kerry County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,129,131800.0,53.15162790697674
Germany,Germany,Wirtschaftsbetriebe Duisburg - AöR,OTHER / OPEN WORLD,OPEN_PUBLIC,129,415835.155,52.57813953488372
TED,ITA,"European Commission, DG JRC - Joint Research Centre",OTHER / OPEN WORLD,UNKNOWN,129,1000000.0,51.3015503875969
TED,CZE,Moravskoslezský kraj,OTHER / OPEN WORLD,UNKNOWN,129,15905540.0,51.12744186046512
Ireland,Ireland,Dun Laoghaire-Rathdown County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,129,200000.0,49.869612403100774
TED,POL,GÓRNOŚLĄSKIE CENTRUM ZDROWIA DZIECKA im. św. JANA PAWŁA II Samodzielny Publiczny Szpital Kliniczny Nr 6 Śląskiego Uniwersytetu Medycznego w Katowicach,OTHER / OPEN WORLD,UNKNOWN,129,191272.35,48.38
Germany,Germany,EnBW Energie Baden-Württemberg AG,OTHER / OPEN WORLD,COMPETITIVE_OTHER,129,11030000.0,48.19984496124031
TED,ISL,Ríkiskaup,OTHER / OPEN WORLD,UNKNOWN,129,59205761.5,48.16682170542636
TED,FIN,Pääkaupunkiseudun Kaupunkiliikenne Oy,OTHER / OPEN WORLD,UNKNOWN,129,1824000.0,47.52046511627907
Germany,Germany,Stadt Langenhagen,OTHER / OPEN WORLD,OPEN_PUBLIC,129,298542.04500000004,47.01767441860465
TED,LTU,Kauno technologijos universitetas (PV),OTHER / OPEN WORLD,UNKNOWN,129,88274.9125,46.804186046511624
France,France,METROPOLE D AIX MARSEILLE PROVENCE,OTHER / OPEN WORLD,OPEN_PUBLIC,129,206102.5,46.68232558139535
TED,POL,Uniwersytet Śląski w Katowicach,OTHER / OPEN WORLD,UNKNOWN,129,108513.18,46.06387596899225
France,France,Conseil Départemental des Landes,OTHER / OPEN WORLD,OPEN_PUBLIC,129,362952.0,45.436279069767444
TED,POL,Pomorski Uniwersytet Medyczny w Szczecinie,OTHER / OPEN WORLD,UNKNOWN,129,39736.35,45.427131782945736
TenderNed,Netherlands,Rijkswaterstaat Grote Projecten en Onderhoud,OTHER / OPEN WORLD,UNKNOWN,129,2942990.0,45.34372093023256
TenderNed,Netherlands,Nederlandse Organisatie voor toegepast-natuurwetenschappelijk onderzoek TNO,OTHER / OPEN WORLD,UNKNOWN,129,394245.0,44.94325581395349
TenderNed,Netherlands,Waterschap Vechtstromen,OTHER / OPEN WORLD,UNKNOWN,129,1487500.0,44.49209302325581
TED,LVA,SIA “Daugavpils reģionālā slimnīca”,OTHER / OPEN WORLD,UNKNOWN,129,100625.0,44.43581395348837
France,France,CHU DE POITIERS,OTHER / OPEN WORLD,OPEN_PUBLIC,129,900000.0,44.36976744186047
Germany,Germany,Landkreis Kassel - Der Kreisausschuss -,OTHER / OPEN WORLD,OPEN_PUBLIC,129,0.01,41.58139534883721
Quebec,Canada - Quebec,Centre de services scolaire des Chênes.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,128,50995.0,54.8471875
Germany,Germany,Eigenbetrieb Kommunale Objektbewirtschaftung und -entwicklung der Hanse- und Universitätsstadt Rostock,OTHER / OPEN WORLD,OPEN_PUBLIC,128,367446.055,54.83859375
Quebec,Canada - Quebec,Collège de Maisonneuve,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,128,39909.0,54.73046875
Ireland,Ireland,South Dublin County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,128,267945.95,53.95921875
Germany,Germany,Bau- und Liegenschaftsbetrieb NRW Münster,OTHER / OPEN WORLD,OPEN_PUBLIC,128,696358.75,53.3559375
Quebec,Canada - Quebec,Centre de services scolaire des Hautes-Rivières,OTHER / OPEN WORLD,OPEN_PUBLIC,128,238035.88,53.10453125
TED,SVK,Finančné riaditeľstvo Slovenskej republiky,OTHER / OPEN WORLD,UNKNOWN,128,305040.0,52.785625
United Kingdom,United Kingdom,London Borough of Islington,OTHER / OPEN WORLD,UNKNOWN,128,1181200.0,50.74109375
Germany,Germany,Wetteraukreis - FS 1.5.1 Zentrale Vergabestelle,OTHER / OPEN WORLD,OPEN_PUBLIC,128,236304.79499999998,49.57234375
France,France,Ville d'ANNECY,OTHER / OPEN WORLD,OPEN_PUBLIC,128,406394.0,48.83375
TED,AUT,Fonds Kuratorium Wiener Pensionisten-Wohnhäuser – Häuser zum Leben,OTHER / OPEN WORLD,UNKNOWN,128,503194.0,48.39546875
France,France,Saint-Quentin-en-Yvelines - Communauté d'agglomération,OTHER / OPEN WORLD,OPEN_PUBLIC,128,1200000.0,48.2178125
France,France,Université de Lorraine,OTHER / OPEN WORLD,OPEN_PUBLIC,128,500000.0,47.47484375
TED,POL,Poczta Polska Spółka Akcyjna,OTHER / OPEN WORLD,UNKNOWN,128,391398.77,47.39578125
France,France,Ville de Nîmes,OTHER / OPEN WORLD,OPEN_PUBLIC,128,545326.4,46.45953125
France,France,Sénat,OTHER / OPEN WORLD,OPEN_PUBLIC,128,311000.0,46.4140625
Germany,Germany,Flughafen München GmbH,OTHER / OPEN WORLD,COMPETITIVE_OTHER,128,1062500.0,42.3071875
Belgium,BE,Banque nationale de Belgique,OTHER / OPEN WORLD,UNKNOWN,128,,41.71859375
Belgium,BE,Sint-Niklaas,OTHER / OPEN WORLD,UNKNOWN,128,,41.1153125
France,France,RTM - Régie des Transports Métropolitains,OTHER / OPEN WORLD,UNKNOWN,128,878960.25,40.77875
Belgium,BE,Ville de Liège - Travaux - Direction des Bâtiments Communaux,OTHER / OPEN WORLD,UNKNOWN,128,,39.81171875
TED,HUN,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,127,41693330.0,56.4436220472441
Germany,Germany,Stadt Bocholt,OTHER / OPEN WORLD,OPEN_PUBLIC,127,258262.2825,55.07511811023622
TED,CZE,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",OTHER / OPEN WORLD,UNKNOWN,127,8109340.0,54.54976377952756
TED,AUT,"Auftraggeber sind die Republik Österreich (Bund), die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber gemäß der den Ausschreibungsunterlagen beiliegenden Kundenliste.",OTHER / OPEN WORLD,UNKNOWN,127,11500000.0,54.3096062992126
TED,HRV,REPUBLIKA HRVATSKA MINISTARSTVO OBRANE,OTHER / OPEN WORLD,UNKNOWN,127,792336.0,54.16
Quebec,Canada - Quebec,CIUSSS du Centre-ouest-de-l'Île-de-Montréal,OTHER / OPEN WORLD,OPEN_PUBLIC,127,722510.8300000001,53.7103937007874
TED,HUN,Közbeszerzési és Ellátási Főigazgatóság,OTHER / OPEN WORLD,UNKNOWN,127,1000000000.0,52.9592125984252
Quebec,Canada - Quebec,Commission Scolaire English-Montreal,OTHER / OPEN WORLD,OPEN_PUBLIC,127,254963.86,52.846299212598424
TED,ROU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,OTHER / OPEN WORLD,UNKNOWN,127,784800.0,51.93212598425197
TED,ROU,Universitatea din Bucuresti,OTHER / OPEN WORLD,UNKNOWN,127,157313.37,51.9192125984252
TED,CHE,"Hochbauamt Kanton Zürich, Baubereich C",OTHER / OPEN WORLD,UNKNOWN,127,618766.875,51.89496062992126
